37.6197867,-77.5059541,27
25.7544943,-100.3531666,6
41.7638173,-88.2979489,21
36.0655132,-80.2172806,58
43.79661637,-79.17708014,10
40.0233863,-75.1239352,26
26.2349767,-98.3335867,221
41.53600555,-87.5571141,147
25.7677399,-80.3059308,5
41.2911611,-95.9674181,4
29.6850959,-95.6295187,4
43.6716225,-79.4063381,11
32.68419546,-114.45298612,61
39.8051984,-86.1843707,6
32.4090132,-116.9443078,9
40.9398944,-75.4517052,46
23.2321354,-106.4105481,34
43.2437143,-79.8214061,6
43.7561917,-79.5880886,27
41.7502354,-88.18830454,11
40.76018188,-81.02602601,10
26.0277203,-98.2276421,19
31.7378839,-106.4999551,20
34.4806734,-85.3474759,4
26.9365992,-101.4304273,54
42.4255628,-83.2139721,262
43.62842686,-79.64919254,7
29.064923,-110.9840553,129
38.5381541,-90.1861202,37
32.35632772,-117.04934048,124
42.73295549,-85.51447858,6
31.78378378,-106.34347188,97
41.3178498,-72.8954094,2057
27.9256909,-97.1560736,7
44.05545536,-79.45337264,124
45.5342829,-122.6552863,27
26.8924764,-101.4329159,16
42.0695101,-71.0431044,39
29.6746034,-95.7152367,34
44.25424162,-88.45663757,45
36.12591672,-78.86778069,76
36.45202593,-89.09026176,15
30.47122432,-88.63845672,35
33.26205715,-111.79871893,17
43.6338625,-93.3621491,9
31.86622449,-106.57097926,5
38.8352255,-77.10650568,8
40.81081081,-73.96495091,1490
40.74417023,-89.61833254,11
36.16216216,-86.81498162,25
40.7448205,-73.9819583,37
43.50052377,-80.23849958,16
29.16982381,-95.467268,5
40.0922385,-82.9555749,8
43.8398137,-79.5666901,20
29.4692044,-98.5742049,98
25.5946928,-100.0011365,381
41.05547883,-95.75150168,102
41.4349003,-81.6119846,1173
38.84562034,-76.92501773,6
36.01606358,-78.96407774,14
39.14699447,-76.54361793,1888
31.2423617,-89.829162,20
36.4504626,-95.7097774,9
35.8457174,-79.1172063,53
35.4195213,-97.5087871,141
33.80904764,-116.46543078,65
25.7970103,-100.2464757,10
39.88512865,-75.24161867,29
42.1582273,-87.9758186,17
41.6053618,-83.5738511,176
47.6514005,-122.3557396,9
41.6156234,-88.1307666,27
40.43256609,-86.964303,48
34.21933504,-118.60815218,4
46.45599621,-81.00981112,7
35.2365704,-79.5828629,7
29.2832913,-94.8068713,48
32.66484878,-97.00836464,79
44.2528568,-76.6037661,13
34.4283628,-103.1980673,18
37.67567568,-97.29710091,21
40.76969845,-73.8007884,5
42.3421244,-71.0684185,15
26.0056429,-80.1460857,11
25.76576577,-80.18868237,15
40.7297062,-73.9889254,35
33.45018095,-112.07281703,13
28.4599844,-81.396959,3
25.6791262,-100.3468072,11
31.2828858,-110.9627251,1104
39.09423022,-77.20167314,21
29.0100968,-110.9321643,4
34.1308541,-117.8457665,59
30.3356436,-97.6472244,76
32.74032864,-97.33877046,39
29.64013661,-82.34363512,10
41.2818706,-72.9860528,88
22.9479867,-109.9413894,13
39.73527261,-84.2002542,18
40.51607527,-75.51885739,39
25.7098739,-100.3288716,7
32.43291049,-81.78465518,19
41.3100597,-95.9840555,22
38.7175968,-90.122607,13
32.7302841,-97.3744483,7
39.9956067,-83.0268647,10
36.1595026,-80.1787942,3
30.47743869,-90.02063483,9
40.7073497,-74.2298278,403
32.5174366,-96.7928366,56
39.11711712,-84.85810728,8
36.00987236,-120.13936311,55
41.4344488,-81.590444,26
38.8539249,-76.9860877,8
33.56072078,-84.31612417,291
47.46738197,-64.91327421,23
48.60251399,-118.0538223,18
36.89506717,-76.22879637,51
43.0165069,-81.2441806,4
26.560837,-82.0230839,6
40.6945872,-73.8491198,242
39.44096084,-84.1983524,7
39.8359072,-75.1001508,31
29.0058689,-81.3071034,88
29.74108775,-95.37988671,6
41.2387861,-72.9879925,98
43.6457013,-108.2197083,10
45.3264,-92.6990236,11
32.23134153,-98.21156253,43
25.6526234,-100.3483843,24
41.01164569,-74.05040065,10
43.1408338,-77.4414648,12
43.54429387,-79.6884843,202
36.18447701,-91.1384592,21
29.3136569,-100.915194,8
40.7971577,-73.9691126,974
26.8986278,-101.4239439,3
25.680268,-100.4450561,14
42.7352839,-84.5291817,13
36.37837838,-79.67052013,25
40.117968,-80.6996965,16
29.0868216,-111.0400478,12
38.92382522,-94.55137934,6
28.08132785,-82.7236147,35
25.7148287,-100.1732191,50
32.7749484,-96.8315314,18
32.818627,-97.139934,5
38.15344,-85.55717055,9
36.7721283,-119.7616966,19
30.3256626,-81.6426175,22
32.644237,-117.0924314,12
29.8166551,-95.1950961,423
32.3705122,-104.2537204,15
42.3680162,-83.0749355,8
38.889478,-76.887082,3
39.33310134,-76.61854606,32
40.82092193,-79.52511804,228
41.9526342,-87.6674371,32
39.8936832,-74.7030998,4946
32.1369185,-111.1430077,8
37.7434306,-87.08997,7
33.9877753,-118.1229202,35
41.87387387,-87.61998663,25
40.0248097,-75.0633027,8
47.62037167,-122.34926667,76
25.7266346,-100.1537806,7
27.7083981,-97.4070926,10
34.88036879,-96.86599726,211
34.14414414,-84.16540522,358
35.9329108,-77.7785483,130
39.14547214,-119.75107505,11
34.1744386,-119.1486951,3
26.0075366,-98.2441766,8
25.6894768,-100.2885437,9
40.85265884,-73.90853861,16
39.56427081,-104.79927766,35
33.49629966,-97.0321933,58
44.820432,-85.3559643,15
25.8152271,-108.9869684,22
39.0036501,-77.4264043,9
42.40885885,-83.22988912,13
39.0615319,-94.3836001,10
26.1835798,-97.9544763,24
38.8683521,-76.9668473,1517
30.9644556,-84.1279887,3
33.5273699,-84.38509919,62
40.71486987,-73.95173511,60
40.1781792,-85.4001037,87
42.4303121,-83.468668,13
25.3881243,-101.0198285,10
47.5456436,-122.0075985,13
44.0687106,-79.4971912,199
38.8317534,-77.0499251,11
33.7077782,-117.991024,40
32.9126057,-117.2267785,8
49.32843286,-122.95235981,15
31.7879155,-106.3358216,27
32.88849664,-96.8981862,14
38.33345,-77.7446848,6
32.4167687,-116.9235022,10
36.67668231,-121.67415379,6
34.0543951,-117.2751272,5
43.15724928,-77.55459943,13
40.8335364,-74.1730801,31
44.35741721,-89.08448676,170
28.2764274,-105.4773788,9
39.74513403,-104.83618042,35
36.31643627,-95.81173124,158
33.6624383,-116.1749022,10
47.94871504,-121.99013374,25
34.0478629,-117.7689136,11
43.6386086,-79.4013506,6
38.8034287,-76.9098077,5
45.32600354,-75.70038313,34
42.2923968,-83.3769099,122
30.3626367,-81.608733,123
32.5120737,-116.9207285,13
39.12760273,-94.35064521,13
25.6696234,-100.3046584,6
40.7163861,-74.0097684,91
40.02176477,-79.58596935,4
33.82010014,-117.97057243,16
26.2047546,-80.10820431,3
39.1408047,-76.6196548,9
26.9296129,-105.6711092,14
25.7723052,-100.3775561,3
36.0874398,-95.9735089,6
40.03945463,-75.34568491,13
34.0765054,-117.7568914,472
29.0818046,-110.92362,3
33.98723101,-88.27040666,5
40.5265119,-105.0952558,7
30.985704,-88.1259365,6
35.2965188,-119.0652206,7
48.30610693,-116.49431509,9
33.7881624,-117.9909314,220
29.8942314,-95.4608669,35
34.20391764,-118.2259462,276
37.8259677,-122.2512189,88
41.7691082,-88.3675255,3
40.89378,-97.3426883,11
39.73422964,-75.21014426,51
36.84265848,-121.38113177,47
25.7990054,-100.3423952,7
35.09580773,-89.8844595,4
40.2344886,-74.7701353,73
42.5989834,-71.8644793,44
32.2133958,-110.8924957,23
40.5089304,-111.8933289,4
27.7817014,-97.4270701,109
33.8751683,-118.3074294,78
31.3373101,-89.3517655,13
39.0271764,-94.4856101,34
32.15132694,-95.89306147,8
23.1897883,-106.4194467,5
42.51817128,-71.07595593,27
23.0468897,-109.6933958,26
35.1654969,-90.1854229,23
30.46575645,-91.05763072,6
44.6776612,-124.0669377,19
27.76742393,-82.64050469,45
33.3632056,-111.8679808,3
25.6303727,-100.1581477,22
40.1586243,-75.2126457,142
29.0912234,-110.9449163,35
41.7476771,-87.7762564,33
30.17466447,-97.54562116,27
46.64706094,-122.95108452,14
33.8472857,-84.2888669,16
40.82477842,-74.18834375,278
42.9130098,-85.7112822,5
32.9824371,-80.0941333,16
31.3071471,-109.5447474,4
26.0709497,-98.3582778,8
27.6286788,-97.2932213,17
41.5048422,-82.0017035,78
29.0293438,-100.9022482,35
33.8981279,-118.015492,9
42.0502234,-71.8853429,53
29.0904881,-81.872335,1353
28.66666667,-81.44220537,12
44.9420663,-93.282531,20
44.97008344,-93.27357516,31
40.82853776,-73.91422391,27
32.7566247,-117.1028052,30
39.0819643,-108.4536405,5
33.7769601,-117.9232998,9804
32.06731877,-81.08870327,22
29.3184662,-98.4702712,5
44.5897557,-88.079862,19
29.4628405,-98.6349238,8
38.8799632,-76.9295553,35
31.82318657,-95.59922093,1090
41.4632706,-81.5494599,64
32.33927917,-116.60108948,9
42.212235,-83.2116976,8
39.7218408,-121.8533437,50
39.73717962,-105.08180859,23
33.99754933,-79.09349532,7
32.7862323,-116.9486935,9
28.1149943,-81.4505431,96
40.75860128,-84.0410688,9
34.0043093,-117.3688545,73
41.30824982,-72.94628388,9
30.09963164,-81.5584293,89
35.4187141,-97.5183625,10
39.537013,-84.3556689,14
44.7804375,-117.83838001,71
33.924724,-118.1938586,27
38.8839048,-76.9469769,19
38.86048047,-76.99028168,154
46.89261201,-96.79683869,22
40.76862016,-81.33368894,3
38.9681112,-76.9574218,11
43.7011558,-79.4496931,1048
31.7843969,-116.5695759,5
35.42,-119.05,86
41.5179257,-81.4432202,17
40.5396806,-74.2071293,15
30.00956826,-90.0414942,6
39.450788,-83.8131141,61
40.9467309,-73.8898227,8
46.5964642,-120.5762692,173
14.5149994,121.2415123,5
39.0776093,-86.0457903,883
29.3562938,-95.453733,31
33.5377976,-112.0852121,7
33.9584228,-118.4195602,6
38.922662,-76.9879876,29
35.1874934,-89.7708382,177
40.6786679,-74.2066517,32
33.5556949,-84.4561442,3
25.6926274,-100.4555687,15
38.8936317,-76.9416651,5
29.6803711,-95.2940271,14
25.6914666,-100.342895,54
38.28828829,-85.71667542,27
40.87837521,-82.31955951,6
36.3730617,-89.4752666,8
27.6806025,-97.3887749,107
39.0174845,-94.75595752,38
42.6360166,-83.3633699,16
38.3504003,-90.9800877,18
25.733572,-100.2382892,146
37.3734675,-122.0665591,7
42.3071233,-83.1342961,18
32.5367057,-116.9974309,119
25.6840665,-100.444096,8
25.7363007,-100.2633584,7
34.20237949,-119.16240251,81
32.7168222,-96.8455985,14
35.2729665,-81.211815,5
25.7659413,-100.3695879,6
45.41446459,-75.70517422,40
34.10578187,-118.24695686,8
41.6843687,-86.2716041,4
32.81473216,-117.06255656,51
37.0226441,-76.3666604,4
26.2470765,-97.6060794,102
29.55130571,-95.34702243,25
35.6030659,-78.8065064,21
31.8895707,-116.60875233,15
33.5326146,-84.2358343,49
25.8748485,-97.5558853,6
23.2074515,-106.415674,26
27.9218172,-97.1726554,12
29.1273553,-110.9522353,12
33.64629781,-112.06413601,23
38.5582884,-121.5391659,7
33.9773264,-80.8802136,59
39.3286004,-75.81972661,355
44.96852505,-92.9724168,6
32.839702,-97.2167226,4
29.2184307,-81.053416,44
42.67414086,-71.42251114,5
40.26486743,-85.35480618,73
23.2584632,-106.4132889,5
43.6940017,-79.4633021,15
31.42818261,-100.46613254,29
27.4224635,-99.5452483,5
43.69766967,-79.83984944,20
29.9064406,-90.3868185,62
40.0411755,-75.0987298,25
32.6379856,-92.6442092,15
39.79771155,-76.82771479,19
27.9342046,-80.6330818,158
38.18564024,-85.77183522,209
36.84958412,-87.52166901,16
36.5102142,-121.4335315,87
36.11861904,-95.97713996,160
27.4868688,-109.9402773,28
42.9133154,-76.7989297,10
